,resultId,driverId,grid,positionOrder,points,fastestLap,fastestLapTime,fastestLapSpeed,statusId,surname,status,year,grandPrix,constructor,nationality
874,590,8,3,2,8.0,70.0,01:20.0,197.029,1,RÌ_ikkÌ¦nen,Finished,2007,Hungarian Grand Prix,Ferrari,Italian
875,612,8,3,2,8.0,57.0,01:27.3,220.136,1,RÌ_ikkÌ¦nen,Finished,2007,Turkish Grand Prix,Ferrari,Italian
876,611,13,1,1,10.0,18.0,01:27.9,218.566,1,Massa,Finished,2007,Turkish Grand Prix,Ferrari,Italian
877,635,8,5,3,6.0,21.0,01:23.4,250.147,1,RÌ_ikkÌ¦nen,Finished,2007,Italian Grand Prix,Ferrari,Italian
878,655,8,1,1,10.0,12.0,01:48.1,233.261,1,RÌ_ikkÌ¦nen,Finished,2007,Belgian Grand Prix,Ferrari,Italian
879,656,13,2,2,8.0,34.0,01:48.0,233.388,1,Massa,Finished,2007,Belgian Grand Prix,Ferrari,Italian
880,679,8,3,3,6.0,29.0,01:29.6,183.295,1,RÌ_ikkÌ¦nen,Finished,2007,Japanese Grand Prix,Ferrari,Italian
881,682,13,4,6,3.0,32.0,01:29.6,183.359,1,Massa,Finished,2007,Japanese Grand Prix,Ferrari,Italian
882,7582,13,16,9,0.0,17.0,01:39.3,201.055,1,Massa,Finished,2009,Malaysian Grand Prix,Ferrari,Italian
883,7603,8,8,10,0.0,38.0,01:55.4,170.054,1,RÌ_ikkÌ¦nen,Finished,2009,Chinese Grand Prix,Ferrari,Italian
884,7619,8,10,6,3.0,42.0,01:35.5,204.016,1,RÌ_ikkÌ¦nen,Finished,2009,Bahrain Grand Prix,Ferrari,Italian
885,7682,8,6,9,0.0,58.0,01:28.1,218.221,1,RÌ_ikkÌ¦nen,Finished,2009,Turkish Grand Prix,Ferrari,Italian
886,7679,13,7,6,3.0,41.0,01:28.2,217.936,1,Massa,Finished,2009,Turkish Grand Prix,Ferrari,Italian
887,7735,8,7,2,8.0,70.0,01:22.4,191.323,1,RÌ_ikkÌ¦nen,Finished,2009,Hungarian Grand Prix,Ferrari,Italian
888,7756,8,6,3,6.0,39.0,01:39.2,196.643,1,RÌ_ikkÌ¦nen,Finished,2009,European Grand Prix,Ferrari,Italian
889,7823,8,12,10,0.0,54.0,01:48.4,168.49,1,RÌ_ikkÌ¦nen,Finished,2009,Singapore Grand Prix,Ferrari,Italian
890,7826,21,17,13,0.0,49.0,01:49.4,166.91,1,Fisichella,Finished,2009,Singapore Grand Prix,Ferrari,Italian
891,7837,8,5,4,5.0,33.0,01:33.0,224.789,1,RÌ_ikkÌ¦nen,Finished,2009,Japanese Grand Prix,Ferrari,Italian
892,7845,21,14,12,0.0,33.0,01:33.5,223.635,1,Fisichella,Finished,2009,Japanese Grand Prix,Ferrari,Italian
893,7859,8,5,6,3.0,47.0,01:14.6,208.058,1,RÌ_ikkÌ¦nen,Finished,2009,Brazilian Grand Prix,Ferrari,Italian
894,7864,21,19,11,0.0,55.0,01:14.9,207.022,1,Fisichella,Finished,2009,Brazilian Grand Prix,Ferrari,Italian
895,20323,4,3,1,25.0,45.0,01:58.3,191.706,1,Alonso,Finished,2010,Bahrain Grand Prix,Ferrari,Italian
896,20324,13,2,2,18.0,38.0,01:59.7,189.392,1,Massa,Finished,2010,Bahrain Grand Prix,Ferrari,Italian
897,20350,4,3,4,12.0,47.0,01:29.7,212.812,1,Alonso,Finished,2010,Australian Grand Prix,Ferrari,Italian
898,20349,13,5,3,15.0,52.0,01:29.5,213.216,1,Massa,Finished,2010,Australian Grand Prix,Ferrari,Italian
899,20377,13,21,7,6.0,48.0,01:37.8,204.07,1,Massa,Finished,2010,Malaysian Grand Prix,Ferrari,Italian
900,20398,4,3,4,12.0,14.0,01:44.1,188.445,1,Alonso,Finished,2010,Chinese Grand Prix,Ferrari,Italian
901,20403,13,7,9,2.0,14.0,01:44.6,187.616,1,Massa,Finished,2010,Chinese Grand Prix,Ferrari,Italian
902,20448,4,24,6,8.0,73.0,01:15.9,158.408,1,Alonso,Finished,2010,Monaco Grand Prix,Ferrari,Italian
903,20446,13,4,4,12.0,68.0,01:15.5,159.251,1,Massa,Finished,2010,Monaco Grand Prix,Ferrari,Italian
904,20474,4,12,8,4.0,56.0,01:30.0,213.493,1,Alonso,Finished,2010,Turkish Grand Prix,Ferrari,Italian
905,20473,13,8,7,6.0,58.0,01:30.0,213.529,1,Massa,Finished,2010,Turkish Grand Prix,Ferrari,Italian
906,20493,4,3,3,15.0,44.0,01:18.2,200.744,1,Alonso,Finished,2010,Canadian Grand Prix,Ferrari,Italian
907,20522,4,4,8,4.0,50.0,01:39.9,195.3,1,Alonso,Finished,2010,European Grand Prix,Ferrari,Italian
908,20525,13,5,11,0.0,52.0,01:40.2,194.679,1,Massa,Finished,2010,European Grand Prix,Ferrari,Italian
909,20552,4,3,14,0.0,52.0,01:30.9,233.373,1,Alonso,Finished,2010,British Grand Prix,Ferrari,Italian
910,20553,13,7,15,0.0,52.0,01:31.6,231.407,1,Massa,Finished,2010,British Grand Prix,Ferrari,Italian
911,20563,4,2,1,25.0,66.0,01:15.9,217.005,1,Alonso,Finished,2010,German Grand Prix,Ferrari,Italian
912,20564,13,3,2,18.0,66.0,01:16.1,216.386,1,Massa,Finished,2010,German Grand Prix,Ferrari,Italian
913,20614,13,6,4,12.0,26.0,01:50.1,228.99,1,Massa,Finished,2010,Belgian Grand Prix,Ferrari,Italian
914,20685,4,4,3,15.0,53.0,01:33.8,222.815,1,Alonso,Finished,2010,Japanese Grand Prix,Ferrari,Italian
915,20707,4,3,1,25.0,42.0,01:50.3,183.335,1,Alonso,Finished,2010,Korean Grand Prix,Ferrari,Italian
916,20709,13,6,3,15.0,44.0,01:50.5,182.928,1,Massa,Finished,2010,Korean Grand Prix,Ferrari,Italian
917,20733,4,5,3,15.0,67.0,01:13.9,210.038,1,Alonso,Finished,2010,Brazilian Grand Prix,Ferrari,Italian
918,20761,4,3,7,6.0,52.0,01:42.2,195.588,1,Alonso,Finished,2010,Abu Dhabi Grand Prix,Ferrari,Italian
919,20764,13,6,10,1.0,52.0,01:42.7,194.64,1,Massa,Finished,2010,Abu Dhabi Grand Prix,Ferrari,Italian
920,20782,4,5,4,12.0,49.0,01:29.5,213.336,1,Alonso,Finished,2011,Australian Grand Prix,Ferrari,Italian
921,20785,13,8,7,6.0,55.0,01:28.9,214.631,1,Massa,Finished,2011,Australian Grand Prix,Ferrari,Italian
922,20806,4,5,6,8.0,49.0,01:40.7,198.127,1,Alonso,Finished,2011,Malaysian Grand Prix,Ferrari,Italian
923,20805,13,7,5,10.0,41.0,01:42.0,195.637,1,Massa,Finished,2011,Malaysian Grand Prix,Ferrari,Italian
924,20851,4,5,3,15.0,48.0,01:30.3,212.86,1,Alonso,Finished,2011,Turkish Grand Prix,Ferrari,Italian
925,20859,13,10,11,0.0,57.0,01:31.1,210.9,1,Massa,Finished,2011,Turkish Grand Prix,Ferrari,Italian
926,20898,4,4,2,18.0,77.0,01:16.5,157.236,1,Alonso,Finished,2011,Monaco Grand Prix,Ferrari,Italian
927,20945,4,4,2,18.0,49.0,01:42.3,190.683,1,Alonso,Finished,2011,European Grand Prix,Ferrari,Italian
928,20948,13,5,5,10.0,53.0,01:42.7,189.945,1,Massa,Finished,2011,European Grand Prix,Ferrari,Italian
929,20968,4,3,1,25.0,41.0,01:34.9,223.454,1,Alonso,Finished,2011,British Grand Prix,Ferrari,Italian
930,20972,13,4,5,10.0,49.0,01:35.5,222.129,1,Massa,Finished,2011,British Grand Prix,Ferrari,Italian
931,20993,4,4,2,18.0,60.0,01:34.6,195.853,1,Alonso,Finished,2011,German Grand Prix,Ferrari,Italian
932,20996,13,5,5,10.0,51.0,01:34.6,195.888,1,Massa,Finished,2011,German Grand Prix,Ferrari,Italian
933,21018,4,5,3,15.0,62.0,01:23.7,188.405,1,Alonso,Finished,2011,Hungarian Grand Prix,Ferrari,Italian
934,21021,13,4,6,8.0,61.0,01:23.4,189.073,1,Massa,Finished,2011,Hungarian Grand Prix,Ferrari,Italian
935,21066,4,4,3,15.0,50.0,01:27.2,239.185,1,Alonso,Finished,2011,Italian Grand Prix,Ferrari,Italian
936,21069,13,6,6,8.0,53.0,01:26.9,239.919,1,Massa,Finished,2011,Italian Grand Prix,Ferrari,Italian
937,21091,4,5,4,12.0,58.0,01:50.9,164.691,1,Alonso,Finished,2011,Singapore Grand Prix,Ferrari,Italian
938,21113,4,5,2,18.0,50.0,01:36.7,216.226,1,Alonso,Finished,2011,Japanese Grand Prix,Ferrari,Italian
939,21118,13,4,7,6.0,50.0,01:37.8,213.754,1,Massa,Finished,2011,Japanese Grand Prix,Ferrari,Italian
940,21140,4,6,5,10.0,41.0,01:40.5,201.04,1,Alonso,Finished,2011,Korean Grand Prix,Ferrari,Italian
941,21141,13,5,6,8.0,51.0,01:40.5,201.052,1,Massa,Finished,2011,Korean Grand Prix,Ferrari,Italian
942,21162,4,3,3,15.0,58.0,01:28.0,209.771,1,Alonso,Finished,2011,Indian Grand Prix,Ferrari,Italian
943,21185,4,5,2,18.0,41.0,01:43.9,192.412,1,Alonso,Finished,2011,Abu Dhabi Grand Prix,Ferrari,Italian
944,21188,13,6,5,10.0,51.0,01:44.3,191.722,1,Massa,Finished,2011,Abu Dhabi Grand Prix,Ferrari,Italian
945,21236,4,12,5,10.0,52.0,01:30.3,211.469,1,Alonso,Finished,2012,Australian Grand Prix,Ferrari,Italian
946,21256,4,8,1,25.0,53.0,01:41.7,196.25,1,Alonso,Finished,2012,Malaysian Grand Prix,Ferrari,Italian
947,21270,13,12,15,0.0,56.0,01:42.1,195.537,1,Massa,Finished,2012,Malaysian Grand Prix,Ferrari,Italian
948,21288,4,9,9,2.0,41.0,01:41.2,194.001,1,Alonso,Finished,2012,Chinese Grand Prix,Ferrari,Italian
949,21292,13,12,13,0.0,48.0,01:41.2,193.832,1,Massa,Finished,2012,Chinese Grand Prix,Ferrari,Italian
950,21310,4,9,7,6.0,44.0,01:38.2,198.397,1,Alonso,Finished,2012,Bahrain Grand Prix,Ferrari,Italian
951,21312,13,14,9,2.0,42.0,01:38.1,198.558,1,Massa,Finished,2012,Bahrain Grand Prix,Ferrari,Italian
952,21329,4,2,2,18.0,46.0,01:27.4,191.761,1,Alonso,Finished,2012,Spanish Grand Prix,Ferrari,Italian
953,21354,4,5,3,15.0,45.0,01:18.9,152.478,1,Alonso,Finished,2012,Monaco Grand Prix,Ferrari,Italian
954,21357,13,7,6,8.0,41.0,01:19.1,152.008,1,Massa,Finished,2012,Monaco Grand Prix,Ferrari,Italian
955,21380,4,3,5,10.0,42.0,01:17.8,201.742,1,Alonso,Finished,2012,Canadian Grand Prix,Ferrari,Italian
956,21385,13,6,10,1.0,69.0,01:16.2,206.08,1,Massa,Finished,2012,Canadian Grand Prix,Ferrari,Italian
957,21425,4,1,2,18.0,49.0,01:35.4,222.336,1,Alonso,Finished,2012,British Grand Prix,Ferrari,Italian
958,21427,13,5,4,12.0,50.0,01:35.0,223.141,1,Massa,Finished,2012,British Grand Prix,Ferrari,Italian
959,21476,4,6,5,10.0,65.0,01:25.7,183.951,1,Alonso,Finished,2012,Hungarian Grand Prix,Ferrari,Italian
960,21480,13,7,9,2.0,54.0,01:25.9,183.561,1,Massa,Finished,2012,Hungarian Grand Prix,Ferrari,Italian
961,21522,4,10,3,15.0,44.0,01:28.8,234.758,1,Alonso,Finished,2012,Italian Grand Prix,Ferrari,Italian
962,21523,13,3,4,12.0,33.0,01:28.9,234.55,1,Massa,Finished,2012,Italian Grand Prix,Ferrari,Italian
963,21569,13,10,2,18.0,50.0,01:36.9,215.753,1,Massa,Finished,2012,Japanese Grand Prix,Ferrari,Italian
964,21594,4,4,3,15.0,52.0,01:42.4,197.321,1,Alonso,Finished,2012,Korean Grand Prix,Ferrari,Italian
965,21595,13,6,4,12.0,48.0,01:42.2,197.707,1,Massa,Finished,2012,Korean Grand Prix,Ferrari,Italian
966,21617,4,5,2,18.0,60.0,01:28.6,208.168,1,Alonso,Finished,2012,Indian Grand Prix,Ferrari,Italian
967,21621,13,6,6,8.0,59.0,01:29.3,206.646,1,Massa,Finished,2012,Indian Grand Prix,Ferrari,Italian
968,21666,4,7,3,15.0,56.0,01:39.7,199.121,1,Alonso,Finished,2012,United States Grand Prix,Ferrari,Italian
969,21667,13,11,4,12.0,56.0,01:39.4,199.661,1,Massa,Finished,2012,United States Grand Prix,Ferrari,Italian
970,21713,4,5,2,18.0,53.0,01:29.6,213.162,1,Alonso,Finished,2013,Australian Grand Prix,Ferrari,Italian
971,21715,13,4,4,12.0,38.0,01:30.2,211.558,1,Massa,Finished,2013,Australian Grand Prix,Ferrari,Italian
972,21738,13,2,5,10.0,50.0,01:39.8,199.937,1,Massa,Finished,2013,Malaysian Grand Prix,Ferrari,Italian
973,21756,4,3,1,25.0,46.0,01:39.5,197.21,1,Alonso,Finished,2013,Chinese Grand Prix,Ferrari,Italian
974,21761,13,5,6,8.0,55.0,01:40.3,195.68,1,Massa,Finished,2013,Chinese Grand Prix,Ferrari,Italian
975,21785,4,3,8,4.0,41.0,01:37.2,200.436,1,Alonso,Finished,2013,Bahrain Grand Prix,Ferrari,Italian
976,21792,13,4,15,0.0,42.0,01:38.8,197.12,1,Massa,Finished,2013,Bahrain Grand Prix,Ferrari,Italian
977,21828,4,6,7,6.0,77.0,01:19.3,151.55,1,Alonso,Finished,2013,Monaco Grand Prix,Ferrari,Italian
978,21845,4,6,2,18.0,69.0,01:16.2,206.023,1,Alonso,Finished,2013,Canadian Grand Prix,Ferrari,Italian
979,21868,4,9,3,15.0,50.0,01:34.1,225.396,1,Alonso,Finished,2013,British Grand Prix,Ferrari,Italian
980,21871,13,11,6,8.0,51.0,01:35.3,222.598,1,Massa,Finished,2013,British Grand Prix,Ferrari,Italian
981,21891,4,8,4,12.0,51.0,01:33.5,198.279,1,Alonso,Finished,2013,German Grand Prix,Ferrari,Italian
982,21914,4,5,5,10.0,56.0,01:25.4,184.692,1,Alonso,Finished,2013,Hungarian Grand Prix,Ferrari,Italian
983,21917,13,7,8,4.0,59.0,01:25.2,185.164,1,Massa,Finished,2013,Hungarian Grand Prix,Ferrari,Italian
984,21933,4,9,2,18.0,36.0,01:51.4,226.375,1,Alonso,Finished,2013,Belgian Grand Prix,Ferrari,Italian
985,21938,13,10,7,6.0,40.0,01:52.2,224.763,1,Massa,Finished,2013,Belgian Grand Prix,Ferrari,Italian
986,21955,4,5,2,18.0,52.0,01:26.8,240.27,1,Alonso,Finished,2013,Italian Grand Prix,Ferrari,Italian
987,21957,13,4,4,12.0,48.0,01:27.1,239.448,1,Massa,Finished,2013,Italian Grand Prix,Ferrari,Italian
988,21977,4,7,2,18.0,44.0,01:51.1,164.149,1,Alonso,Finished,2013,Singapore Grand Prix,Ferrari,Italian
989,21981,13,6,6,8.0,45.0,01:50.5,165,1,Massa,Finished,2013,Singapore Grand Prix,Ferrari,Italian
990,22003,4,5,6,8.0,54.0,01:42.7,196.808,1,Alonso,Finished,2013,Korean Grand Prix,Ferrari,Italian
991,22006,13,6,9,2.0,47.0,01:43.0,196.34,1,Massa,Finished,2013,Korean Grand Prix,Ferrari,Italian
992,22052,4,8,11,0.0,58.0,01:28.7,207.983,1,Alonso,Finished,2013,Indian Grand Prix,Ferrari,Italian
993,22045,13,5,4,12.0,54.0,01:28.9,207.569,1,Massa,Finished,2013,Indian Grand Prix,Ferrari,Italian
994,22068,4,10,5,10.0,55.0,01:43.4,193.305,1,Alonso,Finished,2013,Abu Dhabi Grand Prix,Ferrari,Italian
995,22071,13,7,8,4.0,52.0,01:45.4,189.615,1,Massa,Finished,2013,Abu Dhabi Grand Prix,Ferrari,Italian
996,22090,4,6,5,10.0,52.0,01:41.2,196.141,1,Alonso,Finished,2013,United States Grand Prix,Ferrari,Italian
997,22098,13,13,13,0.0,53.0,01:41.2,196.097,1,Massa,Finished,2013,United States Grand Prix,Ferrari,Italian
998,22110,4,3,3,15.0,50.0,01:15.5,205.473,1,Alonso,Finished,2013,Brazilian Grand Prix,Ferrari,Italian
999,22114,13,9,7,6.0,49.0,01:16.5,202.856,1,Massa,Finished,2013,Brazilian Grand Prix,Ferrari,Italian
1000,22155,4,4,4,12.0,47.0,01:44.2,191.569,1,Alonso,Finished,2014,Malaysian Grand Prix,Ferrari,Italian
1001,22182,4,9,9,2.0,53.0,01:39.7,195.355,1,Alonso,Finished,2014,Bahrain Grand Prix,Ferrari,Italian
1002,22183,8,5,10,1.0,35.0,01:39.4,195.933,1,RÌ_ikkÌ¦nen,Finished,2014,Bahrain Grand Prix,Ferrari,Italian
1003,22198,4,5,3,15.0,48.0,01:42.1,192.235,1,Alonso,Finished,2014,Chinese Grand Prix,Ferrari,Italian
1004,22203,8,11,8,4.0,34.0,01:42.3,191.824,1,RÌ_ikkÌ¦nen,Finished,2014,Chinese Grand Prix,Ferrari,Italian
1005,22223,4,7,6,8.0,55.0,01:29.9,186.411,1,Alonso,Finished,2014,Spanish Grand Prix,Ferrari,Italian
1006,22243,4,5,4,12.0,54.0,01:19.7,150.814,1,Alonso,Finished,2014,Monaco Grand Prix,Ferrari,Italian
1007,22288,4,4,5,10.0,58.0,01:12.6,214.527,1,Alonso,Finished,2014,Austrian Grand Prix,Ferrari,Italian
1008,22293,8,8,10,1.0,55.0,01:12.9,213.676,1,RÌ_ikkÌ¦nen,Finished,2014,Austrian Grand Prix,Ferrari,Italian
1009,22311,4,16,6,8.0,52.0,01:38.6,215.115,1,Alonso,Finished,2014,British Grand Prix,Ferrari,Italian
1010,22332,4,7,5,10.0,57.0,01:20.5,204.429,1,Alonso,Finished,2014,German Grand Prix,Ferrari,Italian
1011,22351,4,5,2,18.0,40.0,01:27.4,180.413,1,Alonso,Finished,2014,Hungarian Grand Prix,Ferrari,Italian
1012,22355,8,16,6,8.0,47.0,01:28.0,179.257,1,RÌ_ikkÌ¦nen,Finished,2014,Hungarian Grand Prix,Ferrari,Italian
1013,22403,8,11,9,2.0,43.0,01:28.9,234.476,1,RÌ_ikkÌ¦nen,Finished,2014,Italian Grand Prix,Ferrari,Italian
1014,22420,4,5,4,12.0,27.0,01:52.1,162.636,1,Alonso,Finished,2014,Singapore Grand Prix,Ferrari,Italian
1015,22424,8,7,8,4.0,28.0,01:52.9,161.545,1,RÌ_ikkÌ¦nen,Finished,2014,Singapore Grand Prix,Ferrari,Italian
1016,22466,4,7,6,8.0,53.0,01:42.2,206.038,1,Alonso,Finished,2014,Russian Grand Prix,Ferrari,Italian
1017,22469,8,8,9,2.0,45.0,01:42.9,204.556,1,RÌ_ikkÌ¦nen,Finished,2014,Russian Grand Prix,Ferrari,Italian
1018,22487,4,6,6,8.0,47.0,01:41.5,195.585,1,Alonso,Finished,2014,United States Grand Prix,Ferrari,Italian
1019,22505,4,8,6,8.0,55.0,01:14.3,208.744,1,Alonso,Finished,2014,Brazilian Grand Prix,Ferrari,Italian
1020,22506,8,10,7,6.0,37.0,01:15.0,206.934,1,RÌ_ikkÌ¦nen,Finished,2014,Brazilian Grand Prix,Ferrari,Italian
1021,22526,4,8,9,4.0,45.0,01:47.4,186.126,1,Alonso,Finished,2014,Abu Dhabi Grand Prix,Ferrari,Italian
1022,22527,8,7,10,2.0,46.0,01:47.7,185.586,1,RÌ_ikkÌ¦nen,Finished,2014,Abu Dhabi Grand Prix,Ferrari,Italian
1023,22540,20,4,3,15.0,52.0,01:31.5,208.74,1,Vettel,Finished,2015,Australian Grand Prix,Ferrari,Italian
1024,22559,8,11,4,12.0,40.0,01:44.1,191.644,1,RÌ_ikkÌ¦nen,Finished,2015,Malaysian Grand Prix,Ferrari,Italian
1025,22556,20,2,1,25.0,46.0,01:43.6,193.501,1,Vettel,Finished,2015,Malaysian Grand Prix,Ferrari,Italian
1026,22579,8,6,4,12.0,48.0,01:43.0,190.472,1,RÌ_ikkÌ¦nen,Finished,2015,Chinese Grand Prix,Ferrari,Italian
1027,22578,20,3,3,15.0,15.0,01:43.0,190.487,1,Vettel,Finished,2015,Chinese Grand Prix,Ferrari,Italian
1028,22597,8,4,2,18.0,42.0,01:36.3,202.294,1,RÌ_ikkÌ¦nen,Finished,2015,Bahrain Grand Prix,Ferrari,Italian
1029,22600,20,2,5,10.0,38.0,01:36.6,201.639,1,Vettel,Finished,2015,Bahrain Grand Prix,Ferrari,Italian
1030,22620,8,7,5,10.0,47.0,01:29.9,186.342,1,RÌ_ikkÌ¦nen,Finished,2015,Spanish Grand Prix,Ferrari,Italian
1031,22618,20,3,3,15.0,61.0,01:30.7,184.687,1,Vettel,Finished,2015,Spanish Grand Prix,Ferrari,Italian
1032,22641,8,6,6,8.0,74.0,01:19.7,150.822,1,RÌ_ikkÌ¦nen,Finished,2015,Monaco Grand Prix,Ferrari,Italian
1033,22637,20,3,2,18.0,75.0,01:18.9,152.347,1,Vettel,Finished,2015,Monaco Grand Prix,Ferrari,Italian
1034,22659,8,3,4,12.0,42.0,01:17.0,203.925,1,RÌ_ikkÌ¦nen,Finished,2015,Canadian Grand Prix,Ferrari,Italian
1035,22660,20,18,5,10.0,59.0,01:17.1,203.613,1,Vettel,Finished,2015,Canadian Grand Prix,Ferrari,Italian
1036,22679,20,3,4,12.0,44.0,01:11.5,217.815,1,Vettel,Finished,2015,Austrian Grand Prix,Ferrari,Italian
1037,22698,20,6,3,15.0,31.0,01:37.7,217.053,1,Vettel,Finished,2015,British Grand Prix,Ferrari,Italian
1038,22716,20,3,1,25.0,63.0,01:26.8,181.759,1,Vettel,Finished,2015,Hungarian Grand Prix,Ferrari,Italian
1039,22742,8,16,7,6.0,30.0,01:54.5,220.18,1,RÌ_ikkÌ¦nen,Finished,2015,Belgian Grand Prix,Ferrari,Italian
1040,22760,8,2,5,10.0,43.0,01:27.6,238.111,1,RÌ_ikkÌ¦nen,Finished,2015,Italian Grand Prix,Ferrari,Italian
1041,22757,20,3,2,18.0,52.0,01:27.4,238.678,1,Vettel,Finished,2015,Italian Grand Prix,Ferrari,Italian
1042,22820,8,5,8,4.0,48.0,01:40.3,209.91,1,RÌ_ikkÌ¦nen,Finished,2015,Russian Grand Prix,Ferrari,Italian
1043,22817,20,4,2,18.0,51.0,01:40.1,210.378,1,Vettel,Finished,2015,Russian Grand Prix,Ferrari,Italian
1044,22839,20,13,3,15.0,52.0,01:41.3,195.863,1,Vettel,Finished,2015,United States Grand Prix,Ferrari,Italian
1045,22880,8,4,4,12.0,48.0,01:15.4,205.691,1,RÌ_ikkÌ¦nen,Finished,2015,Brazilian Grand Prix,Ferrari,Italian
1046,22879,20,3,3,15.0,57.0,01:15.0,206.705,1,Vettel,Finished,2015,Brazilian Grand Prix,Ferrari,Italian
1047,22899,8,3,3,15.0,47.0,01:44.9,190.528,1,RÌ_ikkÌ¦nen,Finished,2015,Abu Dhabi Grand Prix,Ferrari,Italian
1048,22900,20,15,4,12.0,48.0,01:44.6,191.242,1,Vettel,Finished,2015,Abu Dhabi Grand Prix,Ferrari,Italian
1049,22919,20,3,3,15.0,23.0,01:30.0,212.235,1,Vettel,Finished,2016,Australian Grand Prix,Ferrari,Italian
1050,22940,8,4,2,18.0,39.0,01:35.2,204.745,1,RÌ_ikkÌ¦nen,Finished,2016,Bahrain Grand Prix,Ferrari,Italian
1051,22965,8,3,5,10.0,40.0,01:40.6,195.079,1,RÌ_ikkÌ¦nen,Finished,2016,Chinese Grand Prix,Ferrari,Italian
1052,22962,20,4,2,18.0,37.0,01:40.6,195.046,1,Vettel,Finished,2016,Chinese Grand Prix,Ferrari,Italian
1053,22985,8,3,3,15.0,47.0,01:40.1,210.315,1,RÌ_ikkÌ¦nen,Finished,2016,Russian Grand Prix,Ferrari,Italian
1054,23030,20,4,4,12.0,62.0,01:18.0,154.005,1,Vettel,Finished,2016,Monaco Grand Prix,Ferrari,Italian
1055,23054,8,6,6,8.0,44.0,01:16.9,204.105,1,RÌ_ikkÌ¦nen,Finished,2016,Canadian Grand Prix,Ferrari,Italian
1056,23050,20,3,2,18.0,70.0,01:16.3,205.769,1,Vettel,Finished,2016,Canadian Grand Prix,Ferrari,Italian
1057,23074,8,4,4,12.0,41.0,01:47.2,201.629,1,RÌ_ikkÌ¦nen,Finished,2016,European Grand Prix,Ferrari,Italian
1058,23072,20,3,2,18.0,49.0,01:47.0,201.917,1,Vettel,Finished,2016,European Grand Prix,Ferrari,Italian
1059,23095,8,4,3,15.0,66.0,01:08.9,226.11,1,RÌ_ikkÌ¦nen,Finished,2016,Austrian Grand Prix,Ferrari,Italian
1060,23119,8,5,5,10.0,39.0,01:37.0,218.648,1,RÌ_ikkÌ¦nen,Finished,2016,British Grand Prix,Ferrari,Italian
1061,23123,20,11,9,2.0,44.0,01:36.9,218.786,1,Vettel,Finished,2016,British Grand Prix,Ferrari,Italian
1062,23142,8,14,6,8.0,52.0,01:23.1,189.822,1,RÌ_ikkÌ¦nen,Finished,2016,Hungarian Grand Prix,Ferrari,Italian
1063,23140,20,5,4,12.0,59.0,01:24.4,186.904,1,Vettel,Finished,2016,Hungarian Grand Prix,Ferrari,Italian
1064,23164,8,5,6,8.0,36.0,01:19.6,206.937,1,RÌ_ikkÌ¦nen,Finished,2016,German Grand Prix,Ferrari,Italian
1065,23163,20,6,5,10.0,48.0,01:18.7,209.203,1,Vettel,Finished,2016,German Grand Prix,Ferrari,Italian
1066,23189,8,3,9,2.0,27.0,01:53.5,222.157,1,RÌ_ikkÌ¦nen,Finished,2016,Belgian Grand Prix,Ferrari,Italian
1067,23186,20,4,6,8.0,35.0,01:52.7,223.674,1,Vettel,Finished,2016,Belgian Grand Prix,Ferrari,Italian
1068,23206,8,4,4,12.0,50.0,01:26.0,242.452,1,RÌ_ikkÌ¦nen,Finished,2016,Italian Grand Prix,Ferrari,Italian
1069,23205,20,3,3,15.0,48.0,01:26.3,241.626,1,Vettel,Finished,2016,Italian Grand Prix,Ferrari,Italian
1070,23228,8,5,4,12.0,51.0,01:48.2,168.515,1,RÌ_ikkÌ¦nen,Finished,2016,Singapore Grand Prix,Ferrari,Italian
1071,23229,20,22,5,10.0,45.0,01:47.3,169.863,1,Vettel,Finished,2016,Singapore Grand Prix,Ferrari,Italian
1072,23273,8,8,5,10.0,33.0,01:36.0,217.785,1,RÌ_ikkÌ¦nen,Finished,2016,Japanese Grand Prix,Ferrari,Italian
1073,23272,20,6,4,12.0,36.0,01:35.1,219.781,1,Vettel,Finished,2016,Japanese Grand Prix,Ferrari,Italian
1074,23294,20,6,4,12.0,55.0,01:39.9,198.712,1,Vettel,Finished,2016,United States Grand Prix,Ferrari,Italian
1075,23318,8,6,6,8.0,47.0,01:22.5,187.783,1,RÌ_ikkÌ¦nen,Finished,2016,Mexican Grand Prix,Ferrari,Italian
1076,23317,20,7,5,10.0,61.0,01:22.5,187.817,1,Vettel,Finished,2016,Mexican Grand Prix,Ferrari,Italian
1077,23339,20,5,5,10.0,70.0,01:26.2,179.968,1,Vettel,Finished,2016,Brazilian Grand Prix,Ferrari,Italian
1078,23362,8,4,6,8.0,35.0,01:45.2,190.127,1,RÌ_ikkÌ¦nen,Finished,2016,Abu Dhabi Grand Prix,Ferrari,Italian
1079,23359,20,5,3,15.0,43.0,01:43.7,192.756,1,Vettel,Finished,2016,Abu Dhabi Grand Prix,Ferrari,Italian
1080,23382,8,4,4,12.0,56.0,01:26.5,220.605,1,RÌ_ikkÌ¦nen,Finished,2017,Australian Grand Prix,Ferrari,Italian
1081,23379,20,2,1,25.0,53.0,01:26.6,220.351,1,Vettel,Finished,2017,Australian Grand Prix,Ferrari,Italian
1082,23403,8,4,5,10.0,42.0,01:36.0,204.406,1,RÌ_ikkÌ¦nen,Finished,2017,Chinese Grand Prix,Ferrari,Italian
